	Aque_Archaeo_1	Aque_Archaeo_2	Aque_Aspcinzin	Aque_Bactericidal	Aque_Choano_to_pinaco	Aque_Choanocytes_1	Aque_Choanocytes_2	Aque_Collagen	Aque_Pinaco_1	Aque_Pinaco_2	Aque_Sperm	Aque_Unk_1	Aque_Unk_2	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_29	Slac_3	Slac_30	Slac_31	Slac_32	Slac_33	Slac_34	Slac_35	Slac_36	Slac_37	Slac_38	Slac_39	Slac_4	Slac_40	Slac_41	Slac_42	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9
Slac_24	0.0007324882505948875	0.00024852976801149315	0.035314527160886906	0.0	0.7407492124623463	0.3901150804887994	0.4665711243516982	0.0	0.03738777783354493	0.005764572638482173	0.00030197224550822666	0.011340070443061063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_25	0.00027390762121250824	0.00014843582769388658	0.0036131019073926815	0.00274163832714165	0.012842123608080467	0.6082673245976077	0.8125613634172263	0.0	0.009721889613297664	0.0005253332786252535	0.004578338915770771	0.036473916189623354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_26	0.304156595719363	0.2225544027262416	0.08515176061939392	0.0005873072542660777	0.0	0.014930648963293	0.006865133445645452	0.02021622282434788	0.0	0.017053504432676333	0.0001083631265081235	0.00861390941383147	0.0006008361562919724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_27	0.22316884498672995	0.27128789559734356	0.10342841378032344	0.006237242365053673	0.000831845500839621	0.010255027512293801	0.020533300114725837	0.006671077821247283	0.20637637448127988	0.16172639545724143	0.0009015441452023066	0.011411779696199113	0.0055837854243547935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_28	0.27215757050026085	0.29213051665347256	0.1528293515463382	0.00020296361457591573	0.0015734823125901375	0.010506104499048449	0.008605719903256573	0.026456289438817986	0.0014921912452236547	0.07788087894657103	0.0	0.010167509031586936	0.006039397082091029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_29	0.336794964841355	0.31506335660861223	0.12294334143759116	0.0013420721659913935	0.001449188162822085	0.010283022936202778	0.008480854222936034	0.024170750652357596	0.004469710626544408	0.02377355826023826	9.093812912477672e-05	0.008456226946822219	0.005566784147990932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_3	0.4856386311728871	0.37997966797644345	0.20289930530395067	0.0	0.00031886182280610643	0.02436666782901957	0.014582225654630954	0.058338977306886475	0.00448542133324454	0.13990160122209497	0.0009306517975646187	0.01879821884876067	0.008669724322473173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_30	0.02884430954495786	0.042197620779348785	0.011518278703124891	0.0036457269118569903	0.003508208896244233	0.12565575288534558	0.38756273497310334	0.00011808598984063936	0.007459727945240231	0.002676990434397173	0.001014478514628828	0.003938748020191873	0.0003940985778980879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_31	0.021061780151212108	0.014444302931024134	0.09439199800571267	0.41937931612851787	0.01481144021950832	0.18739726550885283	0.1331819868435668	0.00041968830322421785	0.06114506795888317	0.009468068208220133	0.011557775905187246	0.06926332931438782	0.00011103077982841469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_32	0.0021035261233610446	0.0011478227158370742	0.06204234836484135	0.0010808574320936546	0.4972152863910737	0.06832134910696702	0.26053194834448373	0.0	0.37190387283253973	0.008713989694974533	0.0	0.001860050049767167	0.00016293283506952331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_33	0.3270983987943931	0.3031517441815916	0.11253179950560607	0.001521646581062183	0.001021113011389221	0.012862373063584212	0.007179615661461016	0.03087372837470293	0.009135061778012748	0.015496965265698371	0.0010081391592306871	0.01832194440272622	0.0033286449010952574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_34	0.13099571496166312	0.1633925235850589	0.03829585722127203	0.0008258083659852634	0.00937566396897999	0.014290420362250294	0.01442433379659878	0.004250960144100776	0.014623182198959802	0.016097638763401752	0.0017259661984966308	0.010642554502065074	0.0010953694488454618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_35	0.003131694107906238	0.008253559174611107	0.04395038478093366	0.0	0.01895177847407333	0.044637203592313525	0.05394774926884075	0.001333432878686806	0.10338146893625011	0.3222857326751064	0.018706163210165563	0.13226725151632573	0.0063453279655103795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_36	0.03944486664941453	0.014649375129517259	0.013372824370282654	0.0008620129591592809	0.020084302988324226	0.01987235950361036	0.027519660368237258	0.002453138745966939	0.02814577105314575	0.005683098191713787	0.0038686182486298354	0.0006423547644241011	0.0045381882330773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_37	0.03465010767755071	0.04437047229438053	0.042676194576767475	0.0344719450610851	0.05621927839275061	0.03251597821326614	0.06813230225411832	0.00019026904066297515	0.06270957684777914	0.003080767656676568	0.010123504528805494	0.03889931911402435	0.0006781902578294724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_38	0.035204910957254795	0.11124939242547993	0.07507231377144606	0.0018165226907663526	0.0024059930051416037	0.0440221411591128	0.0512111225734984	0.00717637941660845	0.0054436958105619415	0.0017669033557808432	0.008505992794377585	0.0100050022022351	0.002838811688077817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_39	0.14607362636896815	0.15479820529078328	0.04123802272989687	0.00018313627469867372	0.00018938039539108327	0.0034909334305361097	0.0014228887421191111	0.0017607845931199427	0.0002535517959804316	0.005332677169200177	0.0	0.003266179064903123	0.0013146093200963648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_4	0.02810486117190173	0.03118354015201726	0.36684310496672634	0.003257015424201861	0.0006804585692652942	0.2761106008711879	0.35567530853725315	0.01150830329771521	0.041043943108136645	0.010324415923380677	0.46990014431757593	0.8417454580977324	0.02186440818521009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_40	0.0026106966610256323	0.0005552469505987537	0.06899590646751125	0.00029398220577995024	0.12655927674462658	0.06749006224421226	0.1452789486095774	0.0	0.07147856432480978	0.002896226314235285	0.0	0.0021596481496842334	0.0005612088507893761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_41	0.0022137413684264196	0.0	0.1475318265738556	0.0	0.006920683750962826	0.1533626908632606	0.053075521430822684	0.0	0.0025177413679234833	0.0008827224505683851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_42	0.16352697466042793	0.16021946604734935	0.047222677889643044	0.001039253107168801	0.0	0.0072895608145359895	0.0	0.0	0.0	0.022086090442454877	0.0	0.0039050968686360696	0.000759996990219901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_5	0.5384640799420074	0.42081265740267665	0.09516062233301623	0.000417606433452878	0.00014708630982799347	0.018778027014226505	0.005588657703166887	0.06041047956618008	0.007876646315842239	0.12978525180615555	0.0	0.031322654932485025	0.002190644487811317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_6	0.4674481808064632	0.5079085799198828	0.22810674500442335	0.007924877168651211	0.005290840237289506	0.040565078477827546	0.026672519124461207	0.2100481250959383	0.03868482445470331	0.07267370913364489	0.004502553134395116	0.07345944653839646	0.011635710434446804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_7	0.09187667353456354	0.3263701907293497	0.43309503682113604	0.0006186283486624859	0.00982879889893026	0.1337432006852321	0.11890439494080392	0.02976661706683702	0.11851594226936221	0.01821218219783077	0.4589162651792325	0.6939429365548933	0.02251421558735243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_8	0.03369557586300537	0.056447912585470515	0.36832682326640376	0.012788941672203966	0.42145520998659014	0.3892430179415823	0.4507535104849115	0.007665866852140035	0.6547868658785482	0.10669573521434225	0.016723999527925273	0.11022735361254152	0.010682141180337803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_9	0.010547713071250091	0.0009415629990508392	0.23113866015583584	0.007493642004353688	0.6011575666314317	0.42179985775219037	0.6128436381450834	4.198557179176071e-05	0.586027264013887	0.03670748262500024	0.001245440349157078	0.023405127068997725	0.003719771518870669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
