	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_29	Slac_3	Slac_30	Slac_31	Slac_32	Slac_33	Slac_34	Slac_35	Slac_36	Slac_37	Slac_38	Slac_39	Slac_4	Slac_40	Slac_41	Slac_42	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9
Scil_27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016754145056718025	0.022605940521112748	0.00016030200475587996	0.00806814785982013	0.018273914953909457	0.0	0.07657825248017278	0.006504523675049566	0.06313503599359828	0.004243220594572055	0.0017564954357342146	0.00025120029187611424	0.008264738431895421	0.0	0.022376537435020317	0.0	0.3169829856877909	0.06259157338581793	0.0	0.0006261315358780498	0.0	0.0	0.0	0.0	0.042566769801023314	0.034851227944539764	0.0	0.0	0.0014216309569047116	0.00017420430065634643	0.014638442587525526	0.0007091111285616363	0.0	0.016565433166634426	0.006150502502491275	0.0	0.0	0.00010370362330366601	0.0012103682456511748	0.004910768595826577	0.07091585285831492	0.06105928496228961
Scil_28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014188354350800616	0.015499709142397677	0.6321819187046758	0.00538267492467468	0.07893653797523176	0.16425915830918789	0.00011056853572857488	0.001379673576638809	0.011113916498506599	0.016081522989164564	0.6309222861058956	0.025062692134922078	0.019253864499819758	0.32282791620272305	0.00025939372952458805	0.01163580537660274	0.00028726733063729913	0.0	0.06148280717597391	0.002763925133907628	0.024493800704087697	0.0005675851332931708	0.0013024228923712866	0.0008457469065439339	0.026035549813905556	0.000409285175887513	0.00013366461212886406	0.0	0.0001773128986578099	0.0040004845959550955	0.002195508367636887	0.0002294793426993697	0.0026034464182226958	0.0	0.36929004508424185	0.0	0.0008235018558191244	0.0	0.0002556463420808772	0.0058513635960095395	0.0980636768550753	0.002326320411533511	0.0007344053411919478
Scil_29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04199761441702064	0.028623532860139893	0.011962072288318826	0.007585316826193941	0.027375719140092496	0.015806712640030113	0.005933620179628671	0.002311397468718159	0.017502481873590065	0.0035449860793737653	0.0008885244837468119	0.022779149102222427	0.020035230165503418	0.007157109154947323	0.01729095716271086	0.011081005720216591	0.0042042868350622205	0.0001762128365275377	0.0032998996917820837	0.0023071783251465304	0.015279548286761854	0.0032627962089969834	0.002549199919484326	0.011750833068942184	0.035115924387288985	0.0021104829426552645	0.0018734669273347108	0.002015944107670589	0.03276390220964022	0.00714123863250279	0.0037321895210032747	0.0027118878788015928	0.000810925937686539	0.0025807351164067087	0.0960229961177698	0.00026241463165942945	0.0	0.008346143177107305	0.010191273932831141	0.015194846905534997	0.03710995269599822	0.023290752591867532	0.006917572267771286
Scil_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29968297076553824	0.238742198744429	0.09336794019726805	0.18101236812350935	0.09035196739893701	0.09782835183183283	0.028344515834882716	0.020277112994659813	0.09422861656597144	0.03109142404351036	0.031771326370073114	0.07710401410556687	0.14749529387319696	0.0834757626162714	0.07760526549097616	0.07509167577124441	0.17236762147263943	0.003625554421577697	0.036685185762668784	0.15494331366984943	0.09591891575152259	0.11490910378198975	0.09419660888591257	0.2809144631879552	0.13548837627690605	0.04606546929943846	0.015698746955475525	0.09450159295580594	0.034678798549665935	0.14767910109082555	0.028094344289491514	0.021522485178778986	0.03246141581980335	0.05100463832929519	0.37147130404872203	0.008612259339758727	0.012839141560878356	0.038438399075261045	0.17091606805558673	0.14606975116554505	0.16787560704519244	0.07652932686607375	0.04134610278375153
Scil_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005613830759940387	0.00272346160860689	0.05174446894008371	0.0012301748066169435	0.001697341973365255	0.04482815192720625	0.16767280379741514	0.014091349443484965	0.020492072718899006	0.04802520270021492	0.007000828707939877	0.00019028270875431547	0.004634570045922132	0.011559014588774348	0.0	0.006647709408071053	4.60912234488369e-05	0.016159274041965634	0.0003266161400241016	0.0	0.0012639486546278046	0.0	0.0004353217761570928	0.0004680467238014828	0.0017438144547275408	0.0016249321822401053	0.0024084401322721225	0.0002738852376047901	0.0014619295108304166	0.00507398943236261	0.002058752608801989	0.0007637576386481409	0.0	0.0	0.0029018874927111073	0.0008399064259418925	0.0	0.0	0.00026459202319358113	0.004513116828770839	0.0020292477658978175	0.07647052567414056	0.034576234692626974
Scil_31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052596887293723436	0.0462363561723563	0.0012777273870976905	0.008513200696035374	0.01842984054264404	0.006517132326750222	0.0	0.00048351635407737584	0.008012627651529708	0.0009102290391869465	0.0	0.011712570216545124	0.030840041833180686	0.0010621807731903035	0.008927817454778409	0.004875828445596499	0.003923079559337997	9.015474275143999e-05	0.0004552148536208367	0.005265206492934901	0.0023668897839644563	0.005851352314029695	0.007299047547418386	0.07441515854055515	0.00026094442878528683	0.0007428709960606601	0.0013313281650860179	0.010547325557027861	0.0007336428714786587	0.00033680469365500844	0.0006670545161306425	0.0002613720124242745	0.0009889119561295229	0.0030062103917152362	0.026109265949760752	0.00019411264833162377	0.0	0.00024595220926900194	0.03970140549431701	0.0317257146518932	0.027826257775833425	0.006689150151577868	0.0015233977742385156
Scil_32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008676335869612488	0.00022875050457250916	0.0	0.0001858775791625843	0.04591274411258768	0.0	0.0	0.01650264876850584	0.02390146548739788	0.0	0.00021492904138137986	0.0009701469024867079	0.001118655542667385	0.0054776021147101865	0.0	0.001381756757573822	0.00012191843429378685	0.03620209669287175	0.0	0.0	0.00024368691145861291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06199816281254152	0.0	0.0	0.0	0.0	0.0013716472966747877	0.012867708254360117	0.06422020513930751	0.028480137654249588
Scil_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38031902928351	0.2782593271775695	0.04525030210500615	0.1263893193464199	0.117355119616911	0.05025580590861979	0.005277829387361204	0.0021791660147829897	0.10225003483862012	0.017561584841567078	0.0005892405805611107	0.0872343479018767	0.24853005493840596	0.04401648965493506	0.13227647512620513	0.03949035769270516	0.11347038475553806	0.0019458637676258474	0.004296782969383178	0.08189078211662715	0.06007402507528768	0.08515790739703061	0.126131911894072	0.3521550789877527	0.11628017396864596	0.030055409362290987	0.004374111096870139	0.09017526115430552	0.05446809724538536	0.024692874098140218	0.025673256423072156	0.01815889592271771	0.04527161781581737	0.03148478784997977	0.24187791278814955	0.0023672601402139485	0.00374207569090413	0.034126366285118906	0.22574740647799302	0.17310360616297524	0.14740678105277844	0.05996862340999494	0.014996094144083927
Scil_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23207187306319507	0.1518613670078106	0.08153749532034182	0.07423539375510047	0.1868707152238003	0.062004782572399844	0.006590956816829209	0.0007971970450290232	0.07546801574765713	0.03443310290257452	0.014782637408367522	0.17148142161054797	0.09190499216854653	0.03491489280072947	0.04014437912900355	0.012519650046173008	0.04877985544979085	0.004593361961457009	0.042821198819621174	0.03961538764221325	0.0300520254299289	0.04220058665689352	0.04045971444376608	0.19500312294969618	0.015174640405598214	0.02513037135758569	0.004129853626481166	0.051394953775822726	0.034715020423498916	0.04104222861280913	0.0067796667137049235	0.021616984145618558	0.02797755031140991	0.009308802525052076	0.40268811421365164	0.0009584803796770071	0.0028991015819383906	0.006463271934424858	0.09148303882451282	0.09092515645463731	0.22608356443327274	0.049730706109174204	0.021899966665580882
Scil_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17909801618507834	0.19987659914471306	0.058488854740780846	0.04996937757660884	0.08760986958626747	0.06965813362598952	0.02219236650584594	0.007518760254086846	0.07960608524283735	0.02021443472722021	0.027670629612950866	0.061262071694303546	0.12656649185383287	0.06359988959028173	0.04710989382826132	0.037225635305739066	0.03160959989644778	0.0014169811021584491	0.013786719493918331	0.03750537215685375	0.04341898504309286	0.0536271086260444	0.056274533645165284	0.24021734292878713	0.20557191131295466	0.0209487174847551	0.012018295214807581	0.054554791681831416	0.09080697024897784	0.04119211492074272	0.018165474973770173	0.018286408822972156	0.02979668154233895	0.024896698345103815	0.29203728973223464	0.004552908418457329	0.0008143237872968298	0.020944683435045058	0.10395715989080997	0.09107959914760966	0.16517874046818803	0.05876119868516094	0.02847494219283167
Scil_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1071665324338034	0.13817014898957	0.07769620045981271	0.0957358168593787	0.04301018972493591	0.10111781983820829	0.007881461443780793	0.019000734208053916	0.12807793011863028	0.01319263844152374	0.046240750920899513	0.044533417981696403	0.13337639599945783	0.07531938124748057	0.023241375959194815	0.0539065041460311	0.052847740226965575	0.0032255464555021552	0.0063698276069346265	0.03508171471533587	0.045072163923280215	0.051942869711411564	0.03698959559208427	0.14091509978448413	0.09325404070499851	0.016024086397229107	0.012655177611746471	0.03241677884788066	0.011724981798867568	0.33746497948549925	0.02012770354571655	0.019771301808197125	0.012513105885752617	0.010969965795305016	0.10579435670694301	0.011095946905480885	0.03235857634045488	0.007240102314527312	0.0717048776146814	0.07746898272007471	0.08682248658673339	0.10480434133465692	0.06197559263991197
Scil_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22281581178481208	0.19512591241237434	0.02540984566805734	0.05176605958135063	0.07239426365575845	0.029900644629002347	0.002370128378539508	0.003912404817461057	0.057914392616060725	0.009905079432753565	0.0023638730290905163	0.05793416023305788	0.11044779181658344	0.02605059161683463	0.04128511755954446	0.01663372974801911	0.029971449943982008	0.0007682124026069399	0.015342462076089145	0.03361000393399024	0.03755560824524048	0.03647678732455443	0.04776631008922901	0.2653352642293053	0.05557344590620368	0.008081988174091656	0.0027188367267065626	0.040910257551443716	0.021711227602944548	0.014930396373530466	0.0033815023530826575	0.00817958474487685	0.015174698884068128	0.016508041813490783	0.1694309966555984	0.0014133695692023442	0.004577630050221097	0.0026152321425812345	0.08157191624975033	0.09180201033133525	0.1195392189913695	0.03514348117028836	0.015481858734870685
Scil_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22943791748319745	0.21735587037311124	0.02593360505723789	0.06137063409116804	0.07120404223139894	0.033855880545796545	0.003277910966840546	0.005875863582188454	0.056123288312414046	0.015619860584699491	0.0027342664705895955	0.0435230779118942	0.12299580287077853	0.02539594073345918	0.04947853783656283	0.022298829314493326	0.02947792642024959	0.00044001569870358146	0.0029637092170530137	0.043143929040590834	0.035295544137127315	0.04671932672605261	0.05727283994035193	0.25621251236942927	0.040473442716202776	0.015521323373735924	0.002315456994640949	0.05209948612411969	0.028786111308739724	0.032904049342984056	0.005076220225112373	0.009108015073661045	0.017513785507549333	0.02303678021161966	0.17325423051881797	0.000511850472902891	0.006286457496297149	0.01914566699771054	0.083642433431486	0.09710703995690655	0.11733343834127337	0.03293109444198362	0.010362908142464556
Slac_0	0.4384165972485158	0.09530309142642354	0.18988684337835662	0.0942960271652028	0.12910808953604186	0.09047897526210638	0.10198092377734433	3.12323200328943e-05	0.04494469423617884	0.0	0.05313969115513291	0.0016118376239869256	0.38203361628056653	0.1105317745463048	0.0	0.04453756137648067	0.015528267606152274	0.0	0.0	0.00032967802941989585	0.0	0.014188354350800616	0.04199761441702064	0.29968297076553824	0.0005613830759940387	0.052596887293723436	0.0008676335869612488	0.38031902928351	0.23207187306319507	0.17909801618507834	0.1071665324338034	0.22281581178481208	0.22943791748319745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_1	0.3511972120617758	0.12726354052379332	0.2625409715812096	0.29725797532822007	0.17692551020520444	0.1240558869979802	0.12587018977147424	0.0	0.1991098824032497	0.009081010566768858	0.08015137820611454	0.0	0.29748932091817987	0.09346464241380467	0.0	0.06929160714153242	0.05944979144664057	0.0	0.0	0.0017639132518874234	0.00016754145056718025	0.015499709142397677	0.028623532860139893	0.238742198744429	0.00272346160860689	0.0462363561723563	0.00022875050457250916	0.2782593271775695	0.1518613670078106	0.19987659914471306	0.13817014898957	0.19512591241237434	0.21735587037311124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_10	0.09152241577714233	0.08709095456329849	0.039528768808584566	0.13715508601685827	0.04352543672689875	0.057564174018198376	0.02444069682342192	0.17554700751583394	0.04694335467748388	0.4773233243466759	0.021473253297590093	0.04296189612557052	0.1193059069504615	0.02757285733308768	0.7413148801823173	0.061064201458912525	0.003380845907316035	0.05456096458811162	0.296963639241377	0.6783066745553189	0.022605940521112748	0.6321819187046758	0.011962072288318826	0.09336794019726805	0.05174446894008371	0.0012777273870976905	0.0	0.04525030210500615	0.08153749532034182	0.058488854740780846	0.07769620045981271	0.02540984566805734	0.02593360505723789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_11	0.150576799591681	0.11933946730154985	0.12551643770104304	0.18519918081096934	0.08122159116690132	0.05163562722328434	0.023323995360153872	0.0	0.11934894462541071	0.0002659855281938552	0.006929729150591153	0.0	0.1471876001584832	0.04096655719351002	0.0	0.026203126232977124	0.011740562937693585	0.0	0.0	0.0	0.00016030200475587996	0.00538267492467468	0.007585316826193941	0.18101236812350935	0.0012301748066169435	0.008513200696035374	0.0001858775791625843	0.1263893193464199	0.07423539375510047	0.04996937757660884	0.0957358168593787	0.05176605958135063	0.06137063409116804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_12	0.23781746961949296	0.0722712358111529	0.06669147508917685	0.2792355892985867	0.08023210319444132	0.05345276114461952	0.03675613991028257	0.00024453088914494866	0.14508113687326188	0.24041847516282963	0.07526220760838907	0.014850496063428215	0.09562909419855317	0.03929383333970298	0.0	0.3113853403995127	0.02090740823368338	0.0	0.001757892588579908	0.0	0.00806814785982013	0.07893653797523176	0.027375719140092496	0.09035196739893701	0.001697341973365255	0.01842984054264404	0.04591274411258768	0.117355119616911	0.1868707152238003	0.08760986958626747	0.04301018972493591	0.07239426365575845	0.07120404223139894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_13	0.10509107930365338	0.058409160583931474	0.05617766434471856	0.16276971802988532	0.05124784823813274	0.06487063554371944	0.025898504324551395	0.19260722095123686	0.07713346453548874	0.4551124485491325	0.008479719407244214	0.036724505572087576	0.13655255397881175	0.02068626214930187	0.3811382994061979	0.009210585947462874	0.005078112813353014	0.02536796468986994	0.24167386577494496	0.2270019654600734	0.018273914953909457	0.16425915830918789	0.015806712640030113	0.09782835183183283	0.04482815192720625	0.006517132326750222	0.0	0.05025580590861979	0.062004782572399844	0.06965813362598952	0.10111781983820829	0.029900644629002347	0.033855880545796545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_14	0.020985331059079355	0.02034023024667795	0.013962458511504707	0.003273355684239569	0.006263696413745666	0.01779686859874036	0.0004895896529944104	0.9985476532870148	0.0010919909593288298	0.003958318415924219	0.006499145887809368	0.0	0.030664974331318623	0.0038296490049458697	0.006335210238440752	0.00042607605613757815	0.02867894110684497	0.0	0.004658908373549101	0.002810421110099537	0.0	0.00011056853572857488	0.005933620179628671	0.028344515834882716	0.16767280379741514	0.0	0.0	0.005277829387361204	0.006590956816829209	0.02219236650584594	0.007881461443780793	0.002370128378539508	0.003277910966840546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_15	0.01048690176624318	0.0829532056111451	0.0023406410035206157	0.004947144405852919	0.015608122914443533	0.012502874564141526	0.002512416873318899	0.04430753898530784	0.004828475619418955	0.6685037776311834	0.0018605732614367383	0.1036597718274993	0.026945807066481958	0.009308504959665325	0.7508323115374814	7.561458635624253e-05	0.00021119995456689834	0.47795906763577267	0.04808711522349644	0.035554404853199356	0.07657825248017278	0.001379673576638809	0.002311397468718159	0.020277112994659813	0.014091349443484965	0.00048351635407737584	0.01650264876850584	0.0021791660147829897	0.0007971970450290232	0.007518760254086846	0.019000734208053916	0.003912404817461057	0.005875863582188454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_16	0.17730928340452487	0.047381294583746805	0.08325996447698121	0.18497871488885914	0.05566238724452073	0.053548545501035064	0.04079607575302953	0.023195443821021906	0.11317408845277081	0.1882258069691753	0.023004468157347278	0.006161603265914292	0.16271710569178413	0.026864732208327892	0.1065814918875992	0.036387874313161685	0.006736045281878033	0.012460714566061019	0.05510849853415404	0.021466280913893958	0.006504523675049566	0.011113916498506599	0.017502481873590065	0.09422861656597144	0.020492072718899006	0.008012627651529708	0.02390146548739788	0.10225003483862012	0.07546801574765713	0.07960608524283735	0.12807793011863028	0.057914392616060725	0.056123288312414046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_17	0.03612059595399898	0.015370534708097738	0.011231256353722694	0.023532495300033825	0.018061794760316906	0.009030436869145989	0.004164362546901201	0.05179883460847089	0.014522667247668144	0.3125395893194362	0.0039080297457332	0.11109611356113121	0.030156229107820027	0.005716974549405099	0.34291529810078675	0.02319995920899926	0.0007625283405185193	0.12565121499602117	0.9165367434218682	0.051396019278906545	0.06313503599359828	0.016081522989164564	0.0035449860793737653	0.03109142404351036	0.04802520270021492	0.0009102290391869465	0.0	0.017561584841567078	0.03443310290257452	0.02021443472722021	0.01319263844152374	0.009905079432753565	0.015619860584699491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_18	0.010534377958229499	0.08383811234945822	0.0050174414576092995	0.018275429972644607	0.005717787454635123	0.02080446102148646	0.0070717499771768555	0.04008192278933649	0.002223810339354614	0.2550583375366318	0.0014500526765247055	0.008867348422342386	0.04433825500083004	0.002876714665873255	0.7214335539760302	0.0006725500283446832	0.0002768612724790965	0.004175521559881876	0.07269419832134162	0.6618993290647652	0.004243220594572055	0.6309222861058956	0.0008885244837468119	0.031771326370073114	0.007000828707939877	0.0	0.00021492904138137986	0.0005892405805611107	0.014782637408367522	0.027670629612950866	0.046240750920899513	0.0023638730290905163	0.0027342664705895955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_19	0.1975417373560115	0.03295026471213365	0.05032728702330404	0.08844349403901779	0.05665181981643809	0.03613830256719151	0.02020341346125921	0.0	0.0397860840500547	0.020156362630163842	0.05101685945988871	0.004883935025775349	0.10823116039734908	0.031738538725396996	0.0	0.1998304580678095	0.009182354140110455	0.0	0.0	0.0	0.0017564954357342146	0.025062692134922078	0.022779149102222427	0.07710401410556687	0.00019028270875431547	0.011712570216545124	0.0009701469024867079	0.0872343479018767	0.17148142161054797	0.061262071694303546	0.044533417981696403	0.05793416023305788	0.0435230779118942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_2	0.26577585646446317	0.09421763259332319	0.207338416484031	0.25047277030504056	0.09779508394777642	0.09192690438381422	0.09005114868157829	0.0	0.15793509700723565	0.01168682776624137	0.04251254055990607	0.0	0.20074719462031188	0.04733323029530247	0.0	0.06634545158716137	0.032488537368181795	0.0	0.0	0.00016645027949303116	0.00025120029187611424	0.019253864499819758	0.020035230165503418	0.14749529387319696	0.004634570045922132	0.030840041833180686	0.001118655542667385	0.24853005493840596	0.09190499216854653	0.12656649185383287	0.13337639599945783	0.11044779181658344	0.12299580287077853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_20	0.09092294182703364	0.06781303342333374	0.037028421530585956	0.0988513938088021	0.02991156752200076	0.05305947462743789	0.024145770695021947	0.02931511768419496	0.026876410780775933	0.22196980728729257	0.010343559703753759	0.008839594899150288	0.12864049521616316	0.02710816735492509	0.16322872844950792	0.00622011695794354	0.0028201279615952864	0.013644653417558841	0.06018624632773608	0.3196443887734687	0.008264738431895421	0.32282791620272305	0.007157109154947323	0.0834757626162714	0.011559014588774348	0.0010621807731903035	0.0054776021147101865	0.04401648965493506	0.03491489280072947	0.06359988959028173	0.07531938124748057	0.02605059161683463	0.02539594073345918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
