	Aque_0	Aque_1	Aque_10	Aque_11	Aque_12	Aque_13	Aque_14	Aque_15	Aque_16	Aque_17	Aque_18	Aque_19	Aque_2	Aque_20	Aque_21	Aque_22	Aque_23	Aque_24	Aque_25	Aque_26	Aque_3	Aque_4	Aque_5	Aque_6	Aque_7	Aque_8	Aque_9	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_3	Slac_4	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_33	Scil_34	Scil_35	Scil_36	Scil_37	Scil_38	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9
Slac_20	0.5851773631915883	0.5513452154700854	0.0	0.029261605795315226	0.003807511740765432	0.0	0.001425007172901575	0.0	0.0	0.001278448410622095	0.00985389455855756	0.0	0.8269089336886182	0.0	0.004138574563807756	0.0028362085787728233	0.0	0.11744936590029442	0.0	0.0	0.0	0.0	0.0	0.42231304102407774	0.004373141173563929	0.0	0.0006932786013778962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35751793029072354	0.0	0.00016713791142733333	0.3812634064085827	0.01785244496178887	0.008704569201894701	0.00013421196173118974	0.0	0.29167054195334385	0.02909455619726472	0.057787541640540493	0.00047319288115186577	0.16177960220999502	0.20539991760442416	0.010506335752205016	0.0003571227832136094	0.0	0.0	0.03069627009587002	0.07093893340532076	0.0	0.21962335589793422	0.16920846152842076	0.34295734226512276	0.22754967331215042	0.018407937234912474	0.17389618508063748	0.0	0.0014746962959755595	0.0	0.0	0.001973312625881581	0.0	0.05549484737926609	0.0001389784850155486	0.024265093495429407	0.0001940346220739221	0.0466011724537677	0.10643707955920037
Slac_21	0.47964975069067395	0.5591894741877709	0.0	0.7376330840912957	0.0	0.0	0.0	0.0	0.0	0.000377761740877414	0.0	0.0	0.2387861331115626	0.0	0.00028680339055731487	0.001858973472313462	0.0	0.0006274519816431591	0.0004649070162710328	0.0	0.0	0.0	0.0	0.0030443547763950177	0.032737445819188186	0.0	0.006245741816853538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006420831822423416	0.00033465425975317853	0.0	0.0027251361693324387	0.013827967811861932	0.00392332094729808	0.00011805346032808849	0.0	0.008564821850004314	0.0033988033351462416	0.000512950432466948	0.0011476251142240512	0.0006109948649465697	0.561658355096424	0.02733774574682412	0.00011934439769384231	0.0	0.0	0.0046896984235866145	0.0004536214911070261	0.0	0.12114627982974531	0.0002950430645312507	0.0012012976499162172	0.0004357118400973543	0.0059480764942556105	0.06060429004668209	0.0	0.0	0.0	0.0	0.0	0.0	0.0006885672206913575	0.0016306084340070403	0.0056051626522634415	0.0007598528824472337	0.0002766900888517395	0.03989141691258115
Slac_22	0.12738494151888913	0.19236206089528185	0.006118801025670643	0.0003396042818319559	0.0002528953314416318	0.0040175792159041525	0.0011686116473428126	0.0	0.0008118229184280434	0.0	0.0021686877351492777	0.0	0.1295912966945401	0.0	0.0	0.00511374394067744	0.0	0.0	0.0	0.0	0.046605169011689845	0.0	0.0	0.053983147828739905	0.005872765487726697	0.007685646952717997	0.003957032317917925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028938273354352218	0.13297104199120266	0.04057605078773126	0.2710611249690451	0.056895915626645574	0.0017626434299462628	0.158108502412115	0.10303655951361246	0.05080228479835638	0.04412751067460052	0.020338106789935317	0.011529437496137867	0.006283002216723325	0.0	0.18997968925360748	0.18881368311946461	0.0	0.0	0.07713852023915618	0.0324755525114113	0.0	0.007000688944675202	0.0	0.15801939133889867	0.00052560298130117	0.0	0.006719098396986945	0.0	0.0021181272214526705	0.0032364921201975027	0.0	0.0	0.011056898022140221	0.03071853068771338	0.28562881272745655	0.024176921727986068	0.11104575915302198	0.1776940042176199	0.024623422121550657
Slac_23	0.1471035968544888	0.04877906657801516	0.0022566842394155643	0.011185295022157834	0.0016928338039169145	0.004098322916778448	0.005140055048871002	0.0015176332255374373	0.0002799473133612448	0.00022712393170043493	0.1858133093724716	0.0034210056892673554	0.10223799528816721	0.0	0.0003419891722821779	0.34310066011491724	0.0	0.0005157459371368372	0.0	0.0	0.004746097024058278	0.009438438505875068	0.0	0.03681575293518945	0.0579229971369982	0.0	0.011873979451640537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09980710198029347	0.005939170614933377	0.01695388280495549	0.05780204881833826	0.01184433620786144	0.0961301612613377	0.0015211875454066454	0.0034886272503830197	0.015209622888850924	0.0002542606698815067	0.009278509308101939	0.004945816312819346	0.05001858405228371	0.025281214742669717	0.00523890877300756	0.015142460750320963	0.0012997067672157526	0.0	0.011771377795236378	0.006938239536158958	0.028651422658137592	0.3061574352138641	0.009181199209507374	0.029769434130127087	0.005275092992667716	0.026462368644009786	0.013035293694868572	0.003800920574643437	0.0023355881948925353	0.0	7.89764752385884e-05	0.0012668122576859754	0.01745380613606985	0.027769432408959543	0.010367356298354165	0.0376404210424722	0.03750385534229576	0.18850381706411862	0.02767801414697659
Slac_24	0.0	0.0007440397173107242	0.0	0.0	0.2572811553939207	0.0	0.0027401355255081395	0.01857944132164593	0.10217222379353641	0.0	0.043446404746624825	0.003296707818277931	0.0	0.0	0.0	0.00013397004630492942	0.0007120374870783655	0.0	0.0	0.0	0.0	0.0	0.0	0.0007245813394103879	0.01324758545172008	0.01596964290953395	0.008062195596750601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03803700020389929	0.0012363132599143233	0.0003181679967895727	0.0022540808266236336	0.013958320005004654	0.02702967793531753	0.004773377958816538	0.0004990293185227481	0.00042215940194654915	0.0004905356909261347	0.003027524679109272	0.023189942066607207	0.0005531892743858243	0.0005817435523138352	0.0003343258128429168	0.020994684442534668	0.0	0.0	0.001855719543244104	0.0003663865224753758	0.013070435108796411	0.0	0.0013660953709652636	0.0039345123046209424	0.0	0.0005364664498527434	0.0	0.12135322688088943	0.0	0.0	0.0	0.0	0.0	0.00582548416153081	0.0008159881126931576	0.08896024043857129	0.0015359304702110654	0.1390413543233577	0.012342383679688311
Slac_25	0.013997273077996048	0.4816034925004228	0.00038334248880971726	0.017509250151933657	0.0006376380493622574	0.0	0.00019290342806632554	0.0	0.0003127982183558913	0.00010602468818635638	0.14044643783758887	0.0009226651237917345	0.03140740055542442	0.0	0.0	0.0	0.0	0.0	0.0006606995989087753	0.0	0.0	0.0014251626539617764	0.0	0.0781611196019666	0.01271746559590869	0.00079409913226825	0.0022157805201661307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10861870488458134	0.0	0.0	0.0072161962279127575	0.0	0.0002835408859604937	0.00015430192361860236	3.573720458324163e-05	0.40194338787019407	0.00044011067252263834	0.001929639126587759	6.067862098681956e-05	0.016521030727117844	0.025116183563026202	0.0006050894050621202	0.000523443306189603	0.0	0.0	0.0015423780851857257	9.979976549844311e-05	0.010978332839092816	0.00498707451614709	0.0016154474941052668	0.031284281456362965	4.373898109511325e-05	0.0005125156304517358	0.00045810491421771827	0.0	0.0	0.0	0.0	0.002221068529844829	0.0	0.0659646852407516	0.0	0.008647185152687049	0.0	0.10125380740386705	0.003582739665307466
Slac_26	0.004160913587289412	0.006592033232711539	0.0	0.01582805631551249	0.0103937495704911	0.0	0.0	0.0	0.0027149011022602155	0.0	0.01151934404758352	0.0	0.0	0.0	0.0012684522728407437	0.0059345956313550845	0.0024905314614806382	0.00037388997761791525	0.001918932223752273	0.0	0.0035570825744202757	0.00810874191503252	0.0	0.0133199888380616	0.014423913012565926	0.0	0.0035181462267927406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03289885402352263	0.0019220779946514152	0.0012719571240017318	0.0038095132935907225	0.0020530853833081652	0.004541943660228295	0.0	0.0013187930935150078	0.015311410651876528	0.0004310436093113332	0.0007507813795029302	0.000561192539696383	0.011153656833642561	0.03751883807442714	0.003561124266792412	0.0017701799361564553	0.0	0.00014986891969874408	0.0010607508875979303	0.00010288267178979746	0.0005745923143992263	0.0005310930877449745	0.0009061224533613258	0.005173098923801004	0.0005439854484787402	0.0003607424686460449	0.000304113814356937	0.0	0.0002189688498071078	0.0	0.0	0.0	0.00015387005254621232	0.007701518210164432	0.0011010040106246093	0.02910386516965748	0.0016960579355494963	0.09656670479908822	0.0013213432400810345
Slac_27	0.0009389075991373232	0.0	0.0	0.00128490504674004	0.21130216527500228	0.0	0.0	0.0	0.001261179995288781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000447529836029648	0.0	0.0	0.0	0.0	0.0	0.0032783848282419274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034103589639342146	0.0006230492196593084	0.0	0.15724689843439912	0.09476269092150855	0.0025433260061466763	0.006795618233169189	0.0	0.0040532588166622445	0.048373302196255526	0.6593898145163626	0.0	0.0005580978651371111	0.005966837425144053	0.0	0.0	0.0	0.0006573446479755747	0.0	0.0	0.0	0.0	0.0	0.01963163352308956	0.0	0.00017195063174676987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029794950273959376	0.12248045500932433	0.0018053112529266726	0.0	0.03106786591196205
Slac_28	0.0009436760834909654	0.049431581398440186	0.0	0.0012152771823592929	0.001624328636881453	0.0	0.0	0.0016255815665387123	0.0009163986608512252	0.0	0.13334214752028378	0.0	0.03666544879314418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06705260361388733	0.01624587185696043	0.00011721304188903826	0.005138609393324724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052568323201241794	0.0035639686150741876	0.0	0.00034946081684655524	0.4819333510990146	0.001419696157770043	0.00012586514846771738	0.0006660311697722314	0.0	0.11217854419259965	0.000385571894849858	0.001187027979431661	0.006026706348503071	0.0	0.0	0.000223252828472322	0.0	0.0	0.0039807380151994625	0.0028899917225645505	0.006463271302245828	0.0004798076692088607	0.00035968545949844764	0.00541902960997344	0.0	0.0	0.0	0.0010476126091262402	0.0	0.0	0.0	0.0	0.0	0.7086909091311474	0.0	0.006911690608094151	0.0	0.025421594690801796	0.005940527303299387
Slac_3	0.16623073518843937	0.08574565953670321	0.0	0.0018695459203514268	0.06049749272102865	0.003279950424880942	0.836059398548076	0.0	0.003134708160616748	0.5300388646209099	0.001448140068458347	0.0001535379598830774	0.3845213614220995	0.0	0.011159419584943053	0.011126450382774879	0.05462730846060915	0.3431770156388565	0.005941725833823101	0.05033977158469323	0.0	0.05154874907798653	0.0	0.002621946692698318	0.20854595529963435	0.0	0.0679167415873052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03323176670964943	0.020111786481104482	0.33721552727778403	0.33483120417667367	0.0644361633515542	0.05970054508829449	0.0676871660366542	0.006298122384875089	0.006076103149330227	0.07291576406790926	0.08033009213007258	0.04130296271384543	0.018550579206808672	0.04438037538771162	0.24373896363597108	0.017340321072023067	0.0	0.0	0.2111196280437734	0.00277758958886471	0.0	0.02983382665999697	0.4076448870225734	0.062103317831708006	0.2016069206358872	0.010358873161671323	0.019811903787486783	0.003630879834448546	0.35965208872585375	0.004359739256567551	0.12787929204335702	0.001413427764776369	0.010055151230732088	0.0012862945394821151	0.448239568002744	0.07677497032082106	0.19402901080808493	0.058528197344921463	0.3971974992347973
Slac_4	0.0011554498207314754	0.0	0.07962071398419387	0.0	0.1009380809587019	0.4583102813186513	0.03296600229497718	0.2267076649835134	0.03142313385226225	0.009205974134918509	0.13109386283870014	0.120589634321093	0.00018249474958097417	0.06880615848853684	0.0	0.0017126726051780335	0.01081311292447549	0.0	0.0002040655290187281	0.008675273775060189	0.6368590434733837	0.2597237876664066	0.6953592431571424	0.00011499042388782318	0.0682075093535244	0.26306927114013984	0.10073179836125483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019385425359452605	0.3887083635259401	0.07222897353037336	0.0055183762472860425	0.022455808368597056	0.0733696642064858	0.165706458296689	0.10900832706036392	0.0	0.023729598474539784	0.005414342278340184	0.18998885148803332	0.0009948418651045065	0.0	0.056464424459906834	0.2949608727298905	0.12645862205378836	0.587371781242277	0.005982001435508517	0.00015737199395549092	0.0002447670893446258	0.0	0.00043799720301298373	0.00014321602752110106	0.0025381930886901024	0.0	0.000997329886987846	0.34480182591727426	0.005629437323858025	0.04543661204479993	0.0006171533824006287	0.0	0.0	0.000946663288663737	0.06375101871637646	0.001122417356834969	0.06597241968810787	0.28164170900249635	0.001899190457064472
Slac_5	0.0	0.0	0.20941050198963249	0.0	0.0019509569850992277	0.5750440737820258	0.09381538963520282	0.06324796015949077	0.0025316391086993113	0.0019645016551561216	0.12796325215713583	0.07745703233475584	0.0	0.025729008368308205	0.0	0.0002337983628983868	0.04597272801669439	0.0	0.0	0.0015877848801174523	0.5512967811430687	0.23269958427018494	0.7127354904619034	0.0	0.0010757725245169887	0.08489610593869408	0.0011755396018533763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020963280987521377	0.35955282987564696	0.036821644974386634	0.019845158999184574	0.011603552434688951	0.012992749867188388	0.0688597875310986	0.058376355447459796	0.0	0.016296195454403726	0.014309338569956984	0.10725570210881401	0.0001811053973763723	0.0	0.008734659626489746	0.2806647167703977	0.1123645060735099	0.3066226441994048	0.011808922752631184	0.001689803981786444	0.0030914421017851357	0.0	0.0	0.00245008272070795	0.00015632811293370816	0.0	0.0001207198526916556	0.48495045537702675	0.0031035159777050678	0.06166687524230689	0.004287289860609813	0.0	0.00045983316604243955	0.0023605403664306076	0.08976865305215695	0.00124979697415313	0.05186081118513945	0.439346891459709	0.01200599512492909
Slac_6	0.00036441024266540997	0.0	0.013225842290795906	0.0	0.0027883317497976673	0.21342938679418227	0.017535844338902852	0.03909516951907373	0.003689284951660736	0.001127645729003548	0.49554074044908153	0.06782302318076465	0.00014857520932492644	0.0	0.011202886694797454	0.00017689300348208708	0.002683145235240962	0.0	0.0002956794989685623	0.003360987329709865	0.36884687022266927	0.26754276275690303	0.3363665808390197	0.0008735143059677767	0.0015106109007975018	0.014824377787906688	0.001498994464937437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09586150679312223	0.010399158109002753	0.0005314377306489017	0.03428954753678795	0.02934840758629047	0.01137802315919881	0.07677839494546618	0.003930085259780288	0.035694412028916135	0.0213372103164371	0.005159279370739181	0.018821903541667136	0.010592231111807524	0.0	0.007246828609270577	0.2866296878041676	0.005719591887260367	0.018986491229615328	0.027494358850737848	0.011432608162804656	0.07088793846944266	0.0	0.0019379016908091964	0.005944921604450704	0.0039795649391540944	0.0	0.0	0.10329518691992998	0.0	0.0	0.0016998854694505218	0.0	0.0005033457594407025	0.026136989231377618	0.011519306591411885	0.09260018867375662	0.0032358568347927294	0.5510637074123771	0.03925856819818037
Slac_7	0.2554868591142688	0.07921435670826057	0.015768452661644127	0.009927538522815863	0.42078473155541696	0.0203178284958211	0.005530664440800371	0.040577913500576414	0.026142200144462602	0.00474680249929926	0.00012162326594175418	0.00538525617495683	0.3644195355159464	0.0	0.0326757122312254	0.00111052527754443	0.0844638825992029	0.01973981471825631	0.016087388206406827	0.08415095949538286	0.04904863939422659	0.030670489177601956	0.0	0.014792204271229407	0.401066748838096	0.09603137894845354	0.17508460180445878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025735318896167713	0.015499593571166028	0.053997409227026436	0.004188563848541807	0.11464484693074303	0.02311766742953298	0.00661335946185642	0.019170074007780497	0.0	0.004990424752909019	0.010190383341655349	0.1297269241509086	0.002189566836518293	0.41669225744285165	0.024151562318464305	0.0034345893637075615	0.007813653535610438	0.05059223719647073	0.025963520537097773	0.0002839913052402616	0.0	0.7908159389954188	0.0001265327331039511	0.013776506198859626	0.012705505493776099	0.3667981645475301	0.19465844544407104	0.0002139233202496546	0.0010647114951771437	0.016114851761135276	0.00013750834314811398	0.4535048298714128	0.0	0.0	0.03618748594163171	0.007107283363355814	0.24981879465004253	0.0005928379788441077	0.11202764347065435
Slac_8	0.023920724788950472	0.014979230179718403	0.0	0.0007793901379513377	0.00935690028910451	0.01633604095747785	0.47918727875391554	0.0033335129507723986	0.0006734576047513262	0.4296422464283314	8.902050994536824e-05	0.002030417835558305	0.016666815283332158	0.0	0.008403126700199475	0.0013019951908277072	0.007491101907902395	0.0	0.00030737890281625657	0.0031076508305431364	0.13307993594592546	0.13970621756647372	0.0	0.0	0.0665011291649009	0.002600856536939378	0.038752888249804454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011221457900450888	0.02423163181681721	0.3985741350743139	0.05537705809401444	0.019860077152520847	0.011826328364033191	0.060141405155800666	0.03211010313385106	0.0	0.03652576289982353	0.08058680581259936	0.012043673575319908	0.00027424216653924524	0.013774556719645706	0.08417777595728573	0.003162983182231724	0.013488335922748975	0.04486229201372817	0.056619862703125	0.0001233489618426757	0.0	0.010015888569171221	0.03954460278353589	0.0022900446721653553	0.13334787256872033	0.0001749689034172623	0.015829387486072228	0.009264133530098556	0.32534055835939396	0.0	0.260594918303419	0.0007240455442715573	0.001191398939544523	0.005063219832114932	0.4559208579966	0.003682324740841893	0.26551612752508597	0.01356130319799142	0.1049636287783771
Slac_9	0.0007768287099767384	0.0	0.17898900823623487	0.00015479310742968312	0.030261709730345025	0.25103376431899665	0.0033183991722892095	0.024468779819514452	0.0019142545189977911	0.0199852642242196	0.008458419844605016	0.008313061183035122	0.0	0.21672237606202205	0.0007522998998139695	0.0013967407167034447	0.03855676460382731	0.0	0.0	0.0028262812391573176	0.1761029511115738	0.07871472614087673	0.7615864716171064	0.0	0.007863379270562434	0.16950701020732645	0.2085189362357161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.759506165081915	0.7134149979205409	0.00013592368542609672	0.02707279610894872	0.10196818893526746	0.39553557175246634	0.5235569585181521	0.0	0.24668962375309694	0.04533874953208602	0.15693871000744114	0.0	0.003019536730780345	0.17133214825906748	0.05500404791861311	0.7884179423357356	0.8686024890697908	0.0	0.0	0.0	0.02055392674901138	0.0	0.0	0.0011921554631855254	0.0013043668842134563	0.14136656969747957	0.0	0.14069947508625466	0.8048551525445274	0.06213127047847199	0.0	0.02398227290410418	0.0	0.6528604605482242	0.0	0.7034345649553407	0.0	0.0
Scil_0	0.011275794891685124	0.2547794243338134	0.0	0.016793690279967306	0.006106773174940858	0.0	0.0035333813162006567	0.0	0.0	0.0005205845640427781	0.42377151761421794	0.0007665281299114501	0.27663260931877887	0.0	0.005667456306175076	0.025385462845767103	0.000837266666473722	0.004679087266129726	0.005382891410256814	0.004357209468311866	0.0	0.0	0.0	0.21973285208616994	0.004146734911581974	0.0	0.0019464779156262164	0.0017049536051867494	0.00014375782652440764	0.603903110462898	0.0002707215547135842	0.6608614053479901	0.0	0.03440129905305083	0.0037561545419144506	0.07641225164355164	0.34594651777195223	0.04139410823303769	0.0	0.03600300731452834	0.35751793029072354	0.0006420831822423416	0.028938273354352218	0.09980710198029347	0.03803700020389929	0.10861870488458134	0.03289885402352263	0.0	0.052568323201241794	0.03323176670964943	0.0019385425359452605	0.0020963280987521377	0.09586150679312223	0.00025735318896167713	0.00011221457900450888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_1	0.0006479145926198826	0.0	0.015054484355227587	0.0	0.000504396191374116	0.206708373176096	0.0022540832604426085	0.043157061402537375	0.0005528681097357047	0.0009238025608900143	0.0	0.0035184490654809877	0.0	0.0658815791401658	0.0	0.0	0.02290984892335369	0.0	0.0	0.0	0.16423998022279063	0.02742469277459055	0.7757610509566414	0.0	0.00036356754765151894	0.01214687404139665	0.03210891319346751	0.019874041795565296	0.6314033064883319	0.0	0.07547476288470224	0.0005009251657897121	0.4452279282749701	0.1670113799316611	0.1915584150270943	0.0	0.016125950585335697	0.0	0.12376208986479498	0.11369629962377903	0.0	0.00033465425975317853	0.13297104199120266	0.005939170614933377	0.0012363132599143233	0.0	0.0019220779946514152	0.00034103589639342146	0.0035639686150741876	0.020111786481104482	0.3887083635259401	0.35955282987564696	0.010399158109002753	0.015499593571166028	0.02423163181681721	0.759506165081915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_10	0.0015645236131475878	0.00010399814328830015	0.06359260385379294	0.00027696008219021116	0.00206138643814161	0.2807553102753408	0.13791780635267642	0.011977596807546679	0.0	0.0564111743085168	0.000977187854095712	0.0007606350530660959	0.0005170906298283467	0.04318180856897266	0.0	0.00012433016914732467	0.033774914822201234	0.0	0.0	0.0	0.20134431540986858	0.04737434752010364	0.7510745800725691	0.0	0.0041558416138145066	0.0035523542011290667	0.015121531578421369	0.028700799725351618	0.6586723581342063	0.00018056716538701614	0.007903001030540193	0.0021195009057570846	0.24148705360721667	0.01124409635825411	0.0305725326956998	0.0006537809354384566	0.00259758917236513	0.0001372307116874868	0.1767415599524082	0.0147689351622666	0.00016713791142733333	0.0	0.04057605078773126	0.01695388280495549	0.0003181679967895727	0.0	0.0012719571240017318	0.0006230492196593084	0.0	0.33721552727778403	0.07222897353037336	0.036821644974386634	0.0005314377306489017	0.053997409227026436	0.3985741350743139	0.7134149979205409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_11	0.04605382613428084	0.36997006905197105	0.0013018155007795782	0.02493925604394388	0.000740855131694712	0.0	0.022232743208739133	0.002817479640916494	0.008782512886880318	0.0007129814591836983	0.046311557109185456	0.0016083556476181424	0.24491934743928714	0.0	0.009636224985327676	0.02513039993152154	0.0027625486949955412	0.0017077666059774298	0.00017004003509822916	0.007401457167510212	0.0016528077688472247	0.013761747032230575	0.0	0.11015884058094409	0.02534314321807395	0.0	0.020022546024075563	0.014061749784167193	0.008326740754932907	0.3946345832838282	0.00020135516752315427	0.41830700659786535	0.00010116927089946672	0.0014136497341196588	0.007280929051062725	0.018031527703981903	0.035469161272126196	0.0022558510214275235	8.953448248193093e-05	0.024616045563678253	0.3812634064085827	0.0027251361693324387	0.2710611249690451	0.05780204881833826	0.0022540808266236336	0.0072161962279127575	0.0038095132935907225	0.0	0.00034946081684655524	0.33483120417667367	0.0055183762472860425	0.019845158999184574	0.03428954753678795	0.004188563848541807	0.05537705809401444	0.00013592368542609672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_12	0.03971981976349396	0.34112794076054753	0.0	0.01674188656716026	0.0029197248487584015	0.0	0.0033196504712706882	0.031701351253825186	0.0	0.0031186954973940707	0.11193447009349447	0.00025964170727856093	0.166771676514681	0.008755775828332962	0.008566079081736212	0.0015935524275219478	0.000577542282297295	0.0010788269086757997	0.0	0.001984967430081177	0.09594971547337144	0.020569362653105328	0.0200065485954792	0.09797482181308578	0.06159482424027611	0.0	0.09724084080492337	0.12414107976706948	0.09193944137170343	0.6354600709679931	0.08483077698379438	0.010917801797323351	0.05596352111199728	0.0038247506721499082	0.0013237718868656313	0.013141435316738507	0.02727282627013996	0.002679930676315591	0.0	0.0322408186187958	0.01785244496178887	0.013827967811861932	0.056895915626645574	0.01184433620786144	0.013958320005004654	0.0	0.0020530853833081652	0.15724689843439912	0.4819333510990146	0.0644361633515542	0.022455808368597056	0.011603552434688951	0.02934840758629047	0.11464484693074303	0.019860077152520847	0.02707279610894872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
